Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Sales
ORD10208,CUST1076,Riya Gupta,47,Female,Bengaluru,Headphones,Electronics,4,2500,0.1,UPI,2025-02-18,9000.0
ORD10209,CUST2806,Rohan Pawar,63,Male,Nagpur,Camera,Electronics,1,35000,0.1,Net Banking,2025-07-18,31500.0
ORD10210,CUST1610,Suresh Pawar,22,Male,Chennai,Headphones,Electronics,5,2500,0.05,Debit Card,2025-05-07,11875.0
ORD10211,CUST2522,Rahul Gupta,19,Female,Nagpur,Headphones,Electronics,3,2500,0.05,Debit Card,2025-12-15,7125.0
ORD10212,CUST1479,Riya Verma,59,Male,Pune,Keyboard,Accessories,2,1800,0.1,Credit Card,2025-11-05,3240.0
ORD10213,CUST2959,Vikram Pawar,47,Male,Nashik,Tablet,Electronics,1,22000,0.15,Debit Card,2025-09-09,18700.0
ORD10214,CUST2413,Vikram Pawar,52,Female,Kolkata,Keyboard,Accessories,5,1800,0.1,UPI,2025-10-03,8100.0
ORD10215,CUST1588,Amit Pawar,27,Female,Chennai,Printer,Office,4,12000,0.15,UPI,2025-08-03,40800.0
ORD10216,CUST2818,Vikram Joshi,26,Male,Bengaluru,Laptop,Electronics,3,55000,0.0,UPI,2025-12-29,165000.0
ORD10217,CUST1593,Priya Kulkarni,34,Female,Nagpur,Smartwatch,Electronics,2,6000,0.05,Credit Card,2025-06-11,11400.0
ORD10218,CUST1364,Rohan Deshmukh,55,Female,Nagpur,Tablet,Electronics,1,22000,0.1,UPI,2025-10-03,19800.0
ORD10219,CUST1309,Priya Gupta,47,Male,Hyderabad,Mobile Phone,Electronics,4,25000,0.0,Credit Card,2025-07-17,100000.0
ORD10220,CUST2087,Aarav Khan,58,Male,Delhi,Smartwatch,Electronics,2,6000,0.1,UPI,2025-12-26,10800.0
ORD10221,CUST1267,Rohan Patil,52,Male,Nagpur,Laptop,Electronics,5,55000,0.05,Debit Card,2025-03-21,261250.0
ORD10222,CUST1033,Aditya Khan,24,Male,Pune,Printer,Office,5,12000,0.15,UPI,2025-03-05,51000.0
ORD10223,CUST2833,Arjun Singh,29,Male,Kolkata,Printer,Office,4,12000,0.15,Cash,2025-07-21,40800.0
ORD10224,CUST1040,Sneha Sharma,59,Male,Delhi,Mobile Phone,Electronics,5,25000,0.1,Debit Card,2025-09-24,112500.0
ORD10225,CUST1686,Suresh Shah,51,Male,Hyderabad,Tablet,Electronics,3,22000,0.0,Credit Card,2025-07-25,66000.0
ORD10226,CUST1260,Amit More,20,Male,Ahmedabad,Camera,Electronics,4,35000,0.1,Debit Card,2025-07-08,126000.0
ORD10227,CUST1736,Suresh Singh,50,Male,Kolkata,Headphones,Electronics,5,2500,0.2,UPI,2025-09-12,10000.0
ORD10228,CUST2759,Arjun Patil,57,Male,Nashik,Tablet,Electronics,1,22000,0.1,UPI,2025-09-03,19800.0
ORD10229,CUST1267,Arjun Kulkarni,30,Female,Delhi,Camera,Electronics,5,35000,0.0,UPI,2025-12-30,175000.0
ORD10230,CUST1667,Kavya Sharma,28,Female,Nagpur,Printer,Office,3,12000,0.0,Credit Card,2025-09-19,36000.0
ORD10231,CUST2800,Arjun Kulkarni,57,Male,Hyderabad,Keyboard,Accessories,2,1800,0.05,UPI,2025-06-15,3420.0
ORD10232,CUST2685,Rohan Khan,37,Male,Pune,Laptop,Electronics,2,55000,0.0,UPI,2025-05-13,110000.0
ORD10233,CUST2249,Kavya Joshi,48,Female,Chennai,Mobile Phone,Electronics,5,25000,0.15,Cash,2025-07-31,106250.0
ORD10234,CUST2407,Sneha Sharma,50,Female,Nagpur,Laptop,Electronics,2,55000,0.15,Debit Card,2025-11-12,93500.0
ORD10235,CUST2522,Riya More,51,Male,Nashik,Mouse,Accessories,5,900,0.05,Net Banking,2025-02-07,4275.0
ORD10236,CUST1639,Aditya Sharma,26,Male,Ahmedabad,Mouse,Accessories,3,900,0.05,Debit Card,2025-03-19,2565.0
ORD10237,CUST2029,Neha Singh,24,Male,Nashik,Tablet,Electronics,2,22000,0.05,Net Banking,2025-09-27,41800.0
ORD10238,CUST2021,Arjun Deshmukh,26,Female,Hyderabad,Printer,Office,1,12000,0.15,UPI,2025-08-25,10200.0
ORD10239,CUST1446,Ananya Shah,59,Female,Hyderabad,Printer,Office,5,12000,0.1,Debit Card,2025-09-17,54000.0
ORD10240,CUST1288,Amit More,43,Female,Nashik,Headphones,Electronics,2,2500,0.1,UPI,2025-11-28,4500.0
ORD10241,CUST2881,Rohan Gupta,19,Female,Bengaluru,Headphones,Electronics,3,2500,0.05,UPI,2025-04-09,7125.0
ORD10242,CUST2082,Aditya Gupta,22,Female,Chennai,Headphones,Electronics,3,2500,0.1,Cash,2025-06-01,6750.0
ORD10243,CUST2096,Arjun More,19,Male,Ahmedabad,Keyboard,Accessories,1,1800,0.05,UPI,2025-01-11,1710.0
ORD10244,CUST2691,Aarav Shah,27,Female,Nashik,Smartwatch,Electronics,3,6000,0.05,UPI,2025-03-03,17100.0
ORD10245,CUST1794,Neha Khan,48,Male,Pune,Monitor,Electronics,3,14000,0.1,UPI,2025-03-15,37800.0
ORD10246,CUST2704,Riya Gupta,50,Male,Hyderabad,Smartwatch,Electronics,2,6000,0.1,Credit Card,2025-07-03,10800.0
ORD10247,CUST2565,Amit Sharma,61,Male,Mumbai,Laptop,Electronics,5,55000,0.05,UPI,2025-11-27,261250.0
ORD10248,CUST2993,Ananya More,64,Female,Nagpur,Smartwatch,Electronics,4,6000,0.0,Credit Card,2025-04-30,24000.0
ORD10249,CUST2106,Riya Joshi,23,Female,Chennai,Keyboard,Accessories,3,1800,0.05,Debit Card,2025-10-01,5130.0
ORD10250,CUST1775,Neha Sharma,31,Female,Mumbai,Laptop,Electronics,3,55000,0.05,Debit Card,2025-01-27,156750.0
ORD10251,CUST2642,Aarav Sharma,31,Male,Mumbai,Smartwatch,Electronics,4,6000,0.1,UPI,2025-09-29,21600.0
ORD10252,CUST1277,Neha Gupta,32,Male,Nashik,Keyboard,Accessories,3,1800,0.15,Debit Card,2025-08-27,4590.0
ORD10253,CUST3000,Ananya Kulkarni,50,Male,Bengaluru,Monitor,Electronics,2,14000,0.0,UPI,2025-05-18,28000.0
ORD10254,CUST1963,Pooja Sharma,48,Male,Ahmedabad,Smartwatch,Electronics,2,6000,0.05,Cash,2025-06-03,11400.0
ORD10255,CUST2888,Ananya Khan,34,Male,Mumbai,Keyboard,Accessories,4,1800,0.0,UPI,2025-05-13,7200.0
ORD10256,CUST2546,Pooja Deshmukh,60,Male,Kolkata,Headphones,Electronics,3,2500,0.1,Net Banking,2025-09-28,6750.0
ORD10257,CUST2598,Ananya Singh,32,Female,Mumbai,Printer,Office,3,12000,0.05,Credit Card,2025-05-29,34200.0
ORD10258,CUST1736,Sneha Patil,37,Female,Kolkata,Headphones,Electronics,5,2500,0.1,UPI,2025-01-20,11250.0
ORD10259,CUST2160,Neha Joshi,65,Male,Hyderabad,Printer,Office,3,12000,0.05,Debit Card,2025-03-16,34200.0
ORD10260,CUST1736,Meera Patil,38,Female,Nagpur,Mobile Phone,Electronics,2,25000,0.1,Cash,2025-04-06,45000.0
ORD10261,CUST1114,Riya Gupta,46,Male,Kolkata,Mobile Phone,Electronics,1,25000,0.15,UPI,2025-12-03,21250.0
ORD10262,CUST1772,Neha More,26,Male,Kolkata,Mobile Phone,Electronics,1,25000,0.15,UPI,2025-02-12,21250.0
ORD10263,CUST1157,Priya Gupta,46,Female,Bengaluru,Monitor,Electronics,1,14000,0.2,UPI,2025-01-02,11200.0
ORD10264,CUST2420,Sneha More,61,Female,Mumbai,Headphones,Electronics,1,2500,0.15,UPI,2025-02-06,2125.0
ORD10265,CUST2013,Priya Singh,51,Male,Hyderabad,Printer,Office,3,12000,0.15,UPI,2025-08-08,30600.0
ORD10266,CUST2253,Neha Singh,64,Female,Nashik,Keyboard,Accessories,3,1800,0.05,UPI,2025-09-26,5130.0
ORD10267,CUST2636,Priya Patil,26,Female,Nashik,Laptop,Electronics,5,55000,0.0,UPI,2025-06-23,275000.0
ORD10268,CUST1255,Aditya More,65,Male,Hyderabad,Keyboard,Accessories,3,1800,0.0,UPI,2025-10-29,5400.0
ORD10269,CUST2203,Rahul Shah,47,Female,Delhi,Laptop,Electronics,1,55000,0.1,Net Banking,2025-06-21,49500.0
ORD10270,CUST2811,Amit More,34,Male,Pune,Mouse,Accessories,4,900,0.15,Debit Card,2025-06-17,3060.0
ORD10271,CUST2253,Ananya Verma,21,Female,Nagpur,Keyboard,Accessories,4,1800,0.0,Credit Card,2025-09-13,7200.0
ORD10272,CUST2391,Aditya Sharma,57,Female,Hyderabad,Smartwatch,Electronics,2,6000,0.1,Debit Card,2025-10-13,10800.0
ORD10273,CUST2055,Kavya Verma,49,Female,Kolkata,Smartwatch,Electronics,2,6000,0.1,Credit Card,2025-11-04,10800.0
ORD10274,CUST1108,Vikram Kulkarni,49,Male,Kolkata,Tablet,Electronics,3,22000,0.15,Debit Card,2025-06-11,56100.0
ORD10275,CUST1282,Aarav Joshi,24,Male,Hyderabad,Headphones,Electronics,4,2500,0.1,Cash,2025-03-29,9000.0
ORD10276,CUST1621,Neha Shah,55,Female,Delhi,Laptop,Electronics,1,55000,0.2,Debit Card,2025-05-14,44000.0
ORD10277,CUST1390,Pooja Patil,49,Male,Nashik,Laptop,Electronics,1,55000,0.05,UPI,2025-07-16,52250.0
ORD10278,CUST2565,Sneha Deshmukh,22,Female,Kolkata,Headphones,Electronics,1,2500,0.05,UPI,2025-09-14,2375.0
ORD10279,CUST1529,Ananya Shah,59,Male,Bengaluru,Monitor,Electronics,3,14000,0.1,Credit Card,2025-08-07,37800.0
ORD10280,CUST2428,Arjun Patil,20,Male,Ahmedabad,Tablet,Electronics,3,22000,0.05,UPI,2025-07-20,62700.0
ORD10281,CUST2194,Pooja Khan,37,Male,Mumbai,Monitor,Electronics,5,14000,0.0,Net Banking,2025-04-03,70000.0
ORD10282,CUST1878,Riya More,34,Female,Nagpur,Monitor,Electronics,1,14000,0.1,UPI,2025-01-26,12600.0
ORD10283,CUST2199,Amit Joshi,33,Male,Hyderabad,Monitor,Electronics,1,14000,0.15,Debit Card,2025-05-29,11900.0
ORD10284,CUST2098,Rohan Deshmukh,28,Male,Nashik,Headphones,Electronics,3,2500,0.1,UPI,2025-06-23,6750.0
ORD10285,CUST1454,Sneha Kulkarni,30,Male,Hyderabad,Monitor,Electronics,3,14000,0.05,Debit Card,2025-04-17,39900.0
ORD10286,CUST1509,Rahul Singh,35,Male,Delhi,Smartwatch,Electronics,5,6000,0.1,Credit Card,2025-04-13,27000.0
ORD10287,CUST2264,Ananya Gupta,31,Male,Pune,Mobile Phone,Electronics,5,25000,0.05,Debit Card,2025-06-20,118750.0
ORD10288,CUST1096,Pooja Kulkarni,51,Male,Ahmedabad,Mouse,Accessories,2,900,0.0,Debit Card,2025-04-13,1800.0
ORD10289,CUST2538,Pooja Verma,29,Male,Nagpur,Laptop,Electronics,4,55000,0.1,UPI,2025-07-23,198000.0
ORD10290,CUST1202,Meera Patil,39,Male,Kolkata,Laptop,Electronics,1,55000,0.0,Credit Card,2025-08-19,55000.0
ORD10291,CUST2061,Sneha Pawar,38,Female,Nashik,Mouse,Accessories,1,900,0.0,Net Banking,2025-01-28,900.0
ORD10292,CUST1091,Amit Verma,43,Male,Delhi,Headphones,Electronics,5,2500,0.15,UPI,2025-01-14,10625.0
ORD10293,CUST1233,Meera Gupta,59,Male,Mumbai,Keyboard,Accessories,5,1800,0.0,UPI,2025-02-06,9000.0
ORD10294,CUST1659,Aarav Khan,56,Male,Ahmedabad,Headphones,Electronics,2,2500,0.2,Debit Card,2025-09-04,4000.0
ORD10295,CUST2011,Rahul Joshi,19,Male,Chennai,Laptop,Electronics,4,55000,0.1,Debit Card,2025-10-31,198000.0
ORD10296,CUST1809,Rohan Joshi,33,Female,Pune,Laptop,Electronics,2,55000,0.2,UPI,2025-03-14,88000.0
ORD10297,CUST1912,Aditya Singh,51,Female,Nashik,Mouse,Accessories,4,900,0.0,Cash,2025-06-26,3600.0
ORD10298,CUST1253,Riya Joshi,28,Male,Bengaluru,Monitor,Electronics,1,14000,0.1,Credit Card,2025-11-19,12600.0
ORD10299,CUST2395,Vikram Kulkarni,36,Female,Chennai,Headphones,Electronics,2,2500,0.05,Credit Card,2025-06-29,4750.0
ORD10300,CUST1724,Meera Patil,47,Female,Nashik,Printer,Office,5,12000,0.15,Cash,2025-10-07,51000.0
ORD10301,CUST2468,Aditya Patil,24,Female,Mumbai,Mouse,Accessories,2,900,0.05,UPI,2025-01-25,1710.0
ORD10302,CUST1441,Riya Khan,44,Female,Nashik,Smartwatch,Electronics,2,6000,0.05,UPI,2025-11-27,11400.0
ORD10303,CUST1996,Sneha Shah,39,Male,Pune,Laptop,Electronics,1,55000,0.15,Credit Card,2025-04-01,46750.0
ORD10304,CUST1064,Rohan Kulkarni,34,Female,Chennai,Mouse,Accessories,5,900,0.05,UPI,2025-01-14,4275.0
ORD10305,CUST1005,Aarav More,32,Female,Kolkata,Headphones,Electronics,5,2500,0.0,Net Banking,2025-07-29,12500.0
ORD10306,CUST2682,Riya Shah,26,Male,Nagpur,Laptop,Electronics,3,55000,0.05,UPI,2025-01-22,156750.0
ORD10307,CUST1072,Amit Shah,29,Male,Chennai,Keyboard,Accessories,3,1800,0.1,Net Banking,2025-06-01,4860.0
ORD10308,CUST2421,Pooja Patil,25,Female,Kolkata,Mouse,Accessories,3,900,0.05,Credit Card,2025-08-17,2565.0
ORD10309,CUST1617,Sneha More,19,Male,Chennai,Tablet,Electronics,1,22000,0.05,Net Banking,2025-02-10,20900.0
ORD10310,CUST1330,Arjun Pawar,65,Female,Mumbai,Laptop,Electronics,2,55000,0.0,Credit Card,2025-05-13,110000.0
ORD10311,CUST2572,Rahul More,33,Male,Mumbai,Headphones,Electronics,5,2500,0.1,Cash,2025-01-21,11250.0
ORD10312,CUST2171,Rahul Pawar,20,Male,Ahmedabad,Mobile Phone,Electronics,5,25000,0.15,Debit Card,2025-09-21,106250.0
ORD10313,CUST2439,Rohan More,65,Female,Nashik,Printer,Office,2,12000,0.05,Net Banking,2025-01-31,22800.0
ORD10314,CUST2792,Suresh Verma,48,Female,Pune,Camera,Electronics,5,35000,0.05,Debit Card,2025-04-19,166250.0
ORD10315,CUST2764,Suresh More,60,Male,Nagpur,Monitor,Electronics,2,14000,0.0,UPI,2025-01-22,28000.0
ORD10316,CUST1349,Sneha Sharma,43,Female,Nashik,Camera,Electronics,1,35000,0.05,Credit Card,2025-10-26,33250.0
ORD10317,CUST1365,Riya Singh,58,Male,Mumbai,Headphones,Electronics,1,2500,0.0,UPI,2025-12-24,2500.0
ORD10318,CUST1791,Sneha More,63,Female,Hyderabad,Smartwatch,Electronics,1,6000,0.1,UPI,2025-06-02,5400.0
ORD10319,CUST1416,Sneha Singh,19,Male,Ahmedabad,Smartwatch,Electronics,2,6000,0.1,Debit Card,2025-12-08,10800.0
ORD10320,CUST1625,Meera Gupta,47,Female,Nagpur,Mobile Phone,Electronics,2,25000,0.15,UPI,2025-06-05,42500.0
ORD10321,CUST1507,Pooja Joshi,30,Male,Hyderabad,Monitor,Electronics,4,14000,0.0,Debit Card,2025-08-13,56000.0
ORD10322,CUST1523,Sneha Singh,54,Female,Hyderabad,Tablet,Electronics,5,22000,0.1,Debit Card,2025-07-07,99000.0
ORD10323,CUST1706,Neha More,31,Female,Kolkata,Mobile Phone,Electronics,5,25000,0.1,Net Banking,2025-03-19,112500.0
ORD10324,CUST2760,Kavya Pawar,18,Male,Nashik,Camera,Electronics,4,35000,0.1,Debit Card,2025-04-09,126000.0
ORD10325,CUST1250,Pooja Joshi,49,Female,Nashik,Mobile Phone,Electronics,4,25000,0.15,Credit Card,2025-08-15,85000.0
ORD10326,CUST1901,Suresh Shah,23,Female,Pune,Camera,Electronics,1,35000,0.05,Debit Card,2025-01-22,33250.0
ORD10327,CUST1249,Amit More,39,Male,Bengaluru,Laptop,Electronics,4,55000,0.0,Debit Card,2025-06-10,220000.0
ORD10328,CUST2375,Kavya Verma,28,Male,Bengaluru,Smartwatch,Electronics,2,6000,0.1,Credit Card,2025-09-28,10800.0
ORD10329,CUST2293,Rahul Deshmukh,40,Female,Hyderabad,Laptop,Electronics,3,55000,0.05,UPI,2025-12-09,156750.0
ORD10330,CUST1854,Aarav Verma,31,Female,Kolkata,Printer,Office,2,12000,0.0,Credit Card,2025-01-13,24000.0
ORD10331,CUST1448,Arjun Kulkarni,31,Female,Ahmedabad,Monitor,Electronics,4,14000,0.05,Cash,2025-06-14,53200.0
ORD10332,CUST2827,Neha Joshi,37,Male,Ahmedabad,Tablet,Electronics,5,22000,0.05,Credit Card,2025-08-15,104500.0
ORD10333,CUST1083,Suresh Deshmukh,24,Female,Ahmedabad,Camera,Electronics,2,35000,0.1,Debit Card,2025-10-05,63000.0
ORD10334,CUST2565,Aarav More,36,Female,Kolkata,Tablet,Electronics,5,22000,0.0,Net Banking,2025-06-23,110000.0
ORD10335,CUST2431,Rohan Shah,43,Female,Delhi,Camera,Electronics,2,35000,0.05,Credit Card,2025-09-08,66500.0
ORD10336,CUST1339,Riya Singh,39,Female,Mumbai,Headphones,Electronics,5,2500,0.1,UPI,2025-10-23,11250.0
ORD10337,CUST2104,Aarav Singh,23,Male,Pune,Mobile Phone,Electronics,2,25000,0.1,UPI,2025-01-26,45000.0
ORD10338,CUST1095,Sneha Pawar,30,Male,Mumbai,Printer,Office,5,12000,0.2,Debit Card,2025-10-04,48000.0
ORD10339,CUST1912,Priya Deshmukh,27,Male,Mumbai,Smartwatch,Electronics,3,6000,0.0,UPI,2025-01-09,18000.0
ORD10340,CUST2946,Amit Gupta,36,Male,Pune,Camera,Electronics,1,35000,0.2,Net Banking,2025-12-26,28000.0
ORD10341,CUST1259,Kavya Khan,48,Female,Chennai,Tablet,Electronics,2,22000,0.1,UPI,2025-11-16,39600.0
ORD10342,CUST1122,Suresh Patil,27,Female,Nagpur,Printer,Office,3,12000,0.15,Debit Card,2025-06-14,30600.0
ORD10343,CUST2148,Priya Deshmukh,54,Male,Ahmedabad,Keyboard,Accessories,1,1800,0.05,Cash,2025-05-02,1710.0
ORD10344,CUST1535,Rohan Sharma,30,Female,Ahmedabad,Keyboard,Accessories,2,1800,0.1,UPI,2025-10-12,3240.0
ORD10345,CUST1953,Sneha Singh,34,Male,Chennai,Laptop,Electronics,3,55000,0.15,Credit Card,2025-05-24,140250.0
ORD10346,CUST1905,Neha Patil,22,Male,Bengaluru,Smartwatch,Electronics,3,6000,0.15,Net Banking,2025-04-22,15300.0
ORD10347,CUST1947,Rahul Shah,38,Male,Pune,Headphones,Electronics,3,2500,0.05,Net Banking,2025-07-28,7125.0
ORD10348,CUST2752,Arjun Verma,56,Female,Hyderabad,Tablet,Electronics,4,22000,0.0,Net Banking,2025-10-06,88000.0
ORD10349,CUST2313,Vikram Gupta,37,Female,Nagpur,Mobile Phone,Electronics,5,25000,0.1,UPI,2025-04-19,112500.0
ORD10350,CUST2486,Aditya More,24,Male,Kolkata,Mobile Phone,Electronics,1,25000,0.15,UPI,2025-01-20,21250.0
ORD10351,CUST1092,Arjun Khan,32,Female,Kolkata,Tablet,Electronics,5,22000,0.05,UPI,2025-04-02,104500.0
ORD10352,CUST2048,Riya Patil,32,Male,Nashik,Monitor,Electronics,5,14000,0.1,UPI,2025-06-23,63000.0
ORD10353,CUST2131,Arjun Pawar,40,Female,Mumbai,Headphones,Electronics,5,2500,0.1,Debit Card,2025-03-16,11250.0
ORD10354,CUST2842,Pooja Khan,50,Female,Ahmedabad,Printer,Office,3,12000,0.15,Cash,2025-05-02,30600.0
ORD10355,CUST1052,Rohan Sharma,61,Female,Kolkata,Camera,Electronics,5,35000,0.1,UPI,2025-09-22,157500.0
ORD10356,CUST1711,Kavya Verma,19,Male,Delhi,Monitor,Electronics,4,14000,0.05,Net Banking,2025-12-02,53200.0
ORD10357,CUST1294,Rahul Kulkarni,49,Male,Chennai,Camera,Electronics,2,35000,0.2,Debit Card,2025-01-02,56000.0
ORD10358,CUST1300,Priya Gupta,32,Male,Kolkata,Camera,Electronics,3,35000,0.1,Credit Card,2025-03-03,94500.0
ORD10359,CUST1345,Suresh Deshmukh,24,Female,Pune,Monitor,Electronics,1,14000,0.1,Net Banking,2025-10-09,12600.0
ORD10360,CUST2406,Kavya Patil,26,Male,Nagpur,Laptop,Electronics,2,55000,0.05,UPI,2025-05-04,104500.0
ORD10361,CUST2592,Aditya Singh,45,Male,Hyderabad,Keyboard,Accessories,2,1800,0.1,UPI,2025-10-17,3240.0
ORD10362,CUST1194,Arjun Khan,39,Male,Mumbai,Camera,Electronics,2,35000,0.05,UPI,2025-11-08,66500.0
ORD10363,CUST2581,Rohan Singh,20,Male,Nashik,Monitor,Electronics,5,14000,0.05,Credit Card,2025-02-22,66500.0
ORD10364,CUST1436,Meera Shah,59,Male,Nashik,Monitor,Electronics,5,14000,0.1,UPI,2025-08-20,63000.0
ORD10365,CUST1385,Neha Kulkarni,19,Male,Hyderabad,Mouse,Accessories,3,900,0.1,Cash,2025-04-07,2430.0
ORD10366,CUST1855,Suresh Singh,39,Female,Mumbai,Laptop,Electronics,5,55000,0.1,Net Banking,2025-05-29,247500.0
ORD10367,CUST1751,Rohan More,42,Male,Chennai,Smartwatch,Electronics,5,6000,0.05,Net Banking,2025-02-03,28500.0
ORD10368,CUST2396,Rahul Pawar,42,Female,Chennai,Mouse,Accessories,5,900,0.1,Cash,2025-07-05,4050.0
ORD10369,CUST2768,Riya Gupta,49,Female,Bengaluru,Mouse,Accessories,3,900,0.05,Debit Card,2025-04-25,2565.0
ORD10370,CUST1320,Amit More,61,Male,Nashik,Tablet,Electronics,3,22000,0.1,Debit Card,2025-01-12,59400.0
ORD10371,CUST1239,Kavya Deshmukh,24,Male,Mumbai,Keyboard,Accessories,4,1800,0.05,UPI,2025-02-11,6840.0
ORD10372,CUST1392,Meera Joshi,48,Female,Nagpur,Monitor,Electronics,4,14000,0.1,UPI,2025-07-04,50400.0
ORD10373,CUST2963,Rohan Gupta,54,Female,Nagpur,Keyboard,Accessories,4,1800,0.15,Net Banking,2025-05-10,6120.0
ORD10374,CUST1648,Ananya Shah,21,Male,Nagpur,Headphones,Electronics,4,2500,0.05,UPI,2025-03-10,9500.0
ORD10375,CUST2309,Priya Verma,50,Male,Nashik,Tablet,Electronics,2,22000,0.05,Credit Card,2025-08-24,41800.0
ORD10376,CUST1013,Riya Shah,32,Female,Hyderabad,Smartwatch,Electronics,2,6000,0.1,UPI,2025-12-16,10800.0
ORD10377,CUST2409,Rohan Pawar,26,Female,Kolkata,Keyboard,Accessories,4,1800,0.1,Debit Card,2025-01-18,6480.0
ORD10378,CUST1541,Riya More,23,Female,Ahmedabad,Mobile Phone,Electronics,4,25000,0.1,UPI,2025-01-12,90000.0
ORD10379,CUST1690,Suresh Deshmukh,63,Male,Nashik,Camera,Electronics,1,35000,0.1,Debit Card,2025-11-14,31500.0
ORD10380,CUST2317,Rahul More,48,Male,Hyderabad,Headphones,Electronics,2,2500,0.05,Net Banking,2025-01-01,4750.0
ORD10381,CUST1257,Priya Gupta,51,Female,Ahmedabad,Laptop,Electronics,1,55000,0.05,UPI,2025-03-07,52250.0
ORD10382,CUST1108,Aarav Gupta,61,Male,Bengaluru,Smartwatch,Electronics,1,6000,0.05,UPI,2025-09-14,5700.0
ORD10383,CUST2605,Pooja Khan,55,Male,Ahmedabad,Headphones,Electronics,5,2500,0.0,UPI,2025-02-02,12500.0
ORD10384,CUST2909,Rohan Pawar,30,Female,Kolkata,Camera,Electronics,3,35000,0.1,UPI,2025-07-04,94500.0
ORD10385,CUST2712,Neha Patil,53,Female,Chennai,Tablet,Electronics,2,22000,0.0,UPI,2025-09-26,44000.0
ORD10386,CUST1183,Kavya Singh,49,Female,Mumbai,Camera,Electronics,4,35000,0.15,Debit Card,2025-02-05,119000.0
ORD10387,CUST2778,Rahul Gupta,39,Male,Nagpur,Mouse,Accessories,4,900,0.15,Credit Card,2025-04-01,3060.0
ORD10388,CUST2730,Ananya Gupta,65,Female,Bengaluru,Camera,Electronics,3,35000,0.15,Credit Card,2025-12-07,89250.0
ORD10389,CUST1367,Kavya Deshmukh,46,Male,Delhi,Mouse,Accessories,2,900,0.15,Cash,2025-09-04,1530.0
ORD10390,CUST2020,Ananya Patil,28,Male,Mumbai,Tablet,Electronics,4,22000,0.05,UPI,2025-11-19,83600.0
ORD10391,CUST1831,Pooja More,23,Female,Mumbai,Printer,Office,4,12000,0.15,UPI,2025-12-16,40800.0
ORD10392,CUST2558,Riya Kulkarni,22,Female,Delhi,Mouse,Accessories,5,900,0.0,Credit Card,2025-07-08,4500.0
ORD10393,CUST1862,Amit Khan,18,Female,Delhi,Laptop,Electronics,1,55000,0.0,UPI,2025-11-12,55000.0
ORD10394,CUST2547,Vikram Shah,56,Female,Pune,Camera,Electronics,4,35000,0.15,UPI,2025-09-29,119000.0
ORD10395,CUST2309,Riya Singh,27,Male,Ahmedabad,Camera,Electronics,2,35000,0.0,Debit Card,2025-09-19,70000.0
ORD10396,CUST1874,Suresh Deshmukh,27,Male,Nagpur,Laptop,Electronics,3,55000,0.2,Credit Card,2025-04-19,132000.0
ORD10397,CUST2283,Rahul More,41,Female,Kolkata,Mobile Phone,Electronics,5,25000,0.1,UPI,2025-10-28,112500.0
ORD10398,CUST1173,Suresh Joshi,24,Male,Ahmedabad,Monitor,Electronics,2,14000,0.15,UPI,2025-02-15,23800.0
ORD10399,CUST2741,Amit Shah,39,Female,Nagpur,Printer,Office,5,12000,0.05,Debit Card,2025-12-16,57000.0
ORD10400,CUST1760,Pooja Patil,38,Male,Bengaluru,Smartwatch,Electronics,1,6000,0.1,UPI,2025-04-15,5400.0
ORD10401,CUST1771,Neha More,39,Male,Bengaluru,Mouse,Accessories,4,900,0.0,UPI,2025-10-13,3600.0
ORD10402,CUST2354,Vikram More,50,Male,Mumbai,Laptop,Electronics,2,55000,0.15,Net Banking,2025-01-03,93500.0
ORD10403,CUST1452,Rahul Khan,61,Male,Hyderabad,Tablet,Electronics,3,22000,0.0,UPI,2025-11-02,66000.0
ORD10404,CUST2806,Sneha Shah,42,Male,Kolkata,Mouse,Accessories,1,900,0.1,UPI,2025-08-10,810.0
ORD10405,CUST1471,Neha More,48,Male,Kolkata,Monitor,Electronics,1,14000,0.05,Debit Card,2025-08-02,13300.0
ORD10406,CUST2105,Amit Patil,33,Male,Chennai,Tablet,Electronics,5,22000,0.0,Credit Card,2025-01-17,110000.0
ORD10407,CUST1321,Sneha Singh,32,Female,Delhi,Headphones,Electronics,1,2500,0.1,Debit Card,2025-09-29,2250.0
ORD10408,CUST1441,Aditya Patil,46,Male,Chennai,Camera,Electronics,2,35000,0.0,Credit Card,2025-05-08,70000.0
ORD10409,CUST1399,Aditya Sharma,36,Female,Kolkata,Headphones,Electronics,5,2500,0.1,UPI,2025-01-25,11250.0
ORD10410,CUST1188,Suresh Joshi,34,Male,Pune,Mouse,Accessories,1,900,0.05,Debit Card,2025-12-06,855.0
ORD10411,CUST2462,Arjun Pawar,43,Female,Pune,Monitor,Electronics,3,14000,0.05,Cash,2025-11-20,39900.0
ORD10412,CUST1885,Priya Shah,53,Female,Delhi,Printer,Office,2,12000,0.1,Credit Card,2025-04-26,21600.0
ORD10413,CUST2922,Neha Shah,53,Female,Hyderabad,Mouse,Accessories,3,900,0.05,UPI,2025-05-31,2565.0
ORD10414,CUST1850,Riya Joshi,52,Male,Kolkata,Laptop,Electronics,3,55000,0.05,UPI,2025-07-21,156750.0
